73	156.0	33.337666385	29873.2	14579.8406631	34.1550702295	12.6421775595	2328.57218777	2486.72726859	838.602671691	1189.72728867	101.3	29.8229777185	3481.4	2873.83270912	3.7766513	2.57888027717
72	153.2	32.9993939338	29807.6	14606.0310776	33.0114992821	11.6365603092	2328.57218777	2486.72726859	837.807476074	1190.32787768	99.9	29.01534077	3461.8	2870.2066058	3.7468118	2.59448025642
71	150.5	31.8724018549	29714.0	14626.6522485	32.0642895763	10.9186091086	2328.57218777	2486.72726859	836.795585352	1189.7502977	97.9	28.3529539907	3438.6	2860.20853086	3.5921186	2.29616958627
70	148.3	32.1964283733	29580.6	14638.9763317	31.3929234662	10.618061186	2328.57218777	2486.72726859	835.685608695	1189.6243962	96.3	28.4149608481	3418.0	2851.47540757	3.4741907	2.33474945985
69	146.5	31.4777699337	29499.6	14640.9230255	30.6805452088	10.2081625858	2328.55843367	2486.73882598	834.421940202	1188.82824832	94.8	27.870414421	3398.8	2834.57809206	3.3816073	2.39894467529
68	160.3	22.7817909744	26702.8	19596.7240364	39.9050122731	12.6715959342	1413.35740127	949.617336422	345.396830304	299.262347984	112.0	22.6450877675	2897.0	2658.19235572	3.4783296	1.67870133651
67	157.5	21.5139489634	26467.0	19671.8433961	38.9687277487	12.7476663556	1413.35740127	949.617336422	346.030605113	301.272932476	110.4	22.1187703094	2870.6	2631.1938051	3.4519567	1.66958311167
66	154.4	21.3597752797	26321.6	19572.1994635	38.015805008	12.6395764994	1411.87571489	951.15715215	345.988583312	302.604355603	109.5	21.7451143938	2839.8	2599.00880337	3.3148437	1.62452252354
65	151.1	21.4543701842	26245.0	19570.353216	37.0965311965	12.475914535	1403.43613125	960.273192231	345.49772267	303.973216431	108.1	21.7	2825.2	2572.35925951	3.2093806	1.63999042947
64	148.5	21.5650179689	26194.0	19568.2522469	36.1344159764	12.1678846679	1403.43613125	960.273192231	346.569090067	305.151861843	106.4	21.6665641023	2815.2	2560.9115877	3.1540169	1.65902423538
63	145.6	21.6757929497	26097.0	19531.8866114	34.8335909993	11.8548660235	1403.43613125	960.273192231	346.842468723	305.201017728	104.8	21.8027521199	2781.4	2509.21119876	3.0886242	1.68115738431
62	142.0	21.890637268	26049.8	19525.1134788	33.5973562187	11.4620098034	1403.43613125	960.273192231	346.980414339	305.464612328	102.1	20.8875561041	2771.6	2494.30548249	2.9545212	1.56928995447
61	139.7	22.6497240601	26007.2	19521.51556	32.579688757	11.2713775725	1402.81422279	961.012094572	347.604215079	306.757369665	100.4	21.3550930693	2756.8	2477.67297277	2.8821961	1.56900349884
60	137.1	23.4155930952	25960.0	19502.283415	31.5034252509	11.1036050072	1402.81422279	961.012094572	348.094144493	307.983797494	98.5	21.6390850084	2752.0	2477.07795598	2.8566736	1.58120726324
59	134.2	24.6243781647	25844.6	19541.1447781	30.5859801594	11.2914985039	1402.81422279	961.012094572	348.425003528	309.197442424	95.9	21.6631022709	2738.4	2471.45896992	2.6980913	1.46106238072
58	131.4	25.1364277494	25766.4	19526.0195391	29.7063937953	11.4401270364	1402.81422279	961.012094572	348.896278088	310.537686782	93.5	21.2802725546	2717.4	2471.02975296	2.6546352	1.44473016656
57	129.2	24.8427051667	25685.0	19493.6439128	28.9029157859	11.4054222158	1402.81422279	961.012094572	348.962810854	311.76238934	91.8	21.0180874487	2701.8	2455.50995925	2.6463966	1.44092746459
56	126.4	25.5585602098	25620.6	19490.3365605	28.2044562561	11.5168445385	1402.81422279	961.012094572	349.345071679	313.128907208	89.1	21.3375256297	2690.0	2441.84176392	2.6074198	1.42649973637
55	124.2	25.2895235226	25515.8	19367.6194603	27.4465408164	11.5004364033	1402.81422279	961.012094572	349.648655655	314.749750966	87.3	20.9716475271	2668.8	2402.31225281	2.5539426	1.418384596
54	121.3	24.7630773532	25338.8	19272.2600065	26.8101320701	11.5725651916	1402.81422279	961.012094572	349.379497594	316.271270613	85.0	20.1146712625	2620.2	2325.28388804	2.5371209	1.42659146762
53	119.3	24.9160590784	24854.2	18167.1755746	26.1992354488	11.6157138467	1402.81422279	961.012094572	348.819577246	317.850008057	83.3	20.0701270549	2606.8	2320.74129536	2.5320909	1.42537644572
52	116.2	23.6592476634	19627.2	10077.570747	25.4307263504	11.7318722236	1402.81422279	961.012094572	347.860548684	319.289211334	81.3	19.4938451825	2596.0	2311.67402546	2.5108198	1.43941082156
51	113.4	23.3931613939	19532.0	10021.1953379	24.6321576209	11.8350124614	1354.69671472	977.11159578	346.645490169	321.149391937	79.2	18.9039678375	2576.4	2276.20065899	2.4936929	1.44491164723
50	110.9	23.5942789676	19482.6	10017.6259084	23.8327264469	11.7352388575	1354.69671472	977.11159578	346.862303536	322.900004609	77.0	19.0525588833	2564.2	2260.52055067	2.2630644	1.25759678036
49	107.4	23.9716499224	19258.4	9851.21827187	23.0212654151	11.936097377	1354.69671472	977.11159578	346.87214884	324.378981699	73.8	18.5515498005	2496.2	2139.56658228	2.2204375	1.25703634563
48	103.6	23.0833273165	19085.4	9787.47134044	22.0210631099	12.0984034002	1354.69671472	977.11159578	346.603306711	325.802789303	70.5	17.6649370222	2434.6	2059.10175562	2.1902873	1.27463177505
47	100.8	23.7815054191	18963.6	9702.6242141	21.3207401261	12.3936927199	1354.69671472	977.11159578	345.916344493	327.181889813	67.8	17.4859943955	2402.2	2037.64519973	2.0705942	1.29788163871
46	97.6	24.5731560855	18061.8	9044.30656048	20.6186610447	12.5866528378	1353.24005631	978.586866417	344.897566316	328.507688993	65.4	17.6759723919	2320.6	2027.33086594	2.0565284	1.30113652513
45	95.2	24.4040980165	17957.0	9045.09861748	20.1115259282	12.6944118984	1353.24005631	978.586866417	343.117672436	329.85295916	63.3	16.5894544817	2290.4	2005.65376872	2.0134947	1.27698656231
44	93.3	24.7307500897	17804.8	9058.3305835	19.6444070058	12.7442806575	1345.09768896	983.367389537	340.607139685	331.209140582	61.9	16.7538055378	2268.4	2001.26436035	1.9906744	1.28226026561
43	91.6	24.6827875249	17782.8	9059.53324184	19.2739945081	12.6467708655	1345.09768896	983.367389537	339.657841619	331.946068324	60.7	16.7812395251	2268.0	2000.49713821	1.9345454	1.31320833652
42	88.6	23.2129274328	17665.0	9017.01911942	18.5875356432	12.3426757839	1320.19278741	1013.26657257	337.185531497	333.352247738	59.7	17.1525508307	2242.2	2014.27097482	1.9133061	1.29030571076
41	85.4	21.6296093354	17522.0	8978.24918344	17.7586182906	11.7913304102	1320.19278741	1013.26657257	335.497898112	333.332140659	58.5	17.1128606609	2222.6	2018.8347233	1.8966059	1.27693784283
40	81.5	19.8708328965	17189.4	8841.11929792	16.9028361631	10.861185102	1320.19278741	1013.26657257	332.862719396	332.566658467	57.1	17.0554976474	2200.0	2021.0428991	1.7129686	1.16042162932
39	79.7	19.834565788	17070.8	8831.70177033	16.2143361106	10.3143778864	1320.19278741	1013.26657257	329.637718122	331.576769984	56.2	17.1860408472	2179.4	2023.3443701	1.7006143	1.1464981242
38	76.6	20.2445054274	16228.8	8844.88119536	15.5164994796	9.93052653984	1320.19278741	1013.26657257	325.933595146	330.397929251	54.7	16.6976046186	2134.6	2017.08245741	1.6853812	1.13719851492
37	73.7	19.647137196	16146.0	8853.97293874	14.56171385	8.74521768744	1320.19278741	1013.26657257	323.676786876	328.708546653	53.0	16.0	2109.2	1998.87852557	1.640534	1.09855980184
36	64.5	15.6923548265	11173.8	6421.59634047	12.2248479957	5.41959567383	1288.14731733	1768.08443937	373.88759714	524.426755812	47.6	10.3266645147	2134.4	1331.31387734	0.9821395	0.717758277022
35	61.5	14.6167711893	10875.2	6154.3596385	11.6697235103	5.23274985804	1279.62988612	1758.67736777	349.864677844	469.228897152	45.4	9.8610344285	2085.8	1262.36078836	0.9603313	0.739592741524
34	60.0	14.5808093054	10795.2	6121.73571465	11.2656747882	5.17474938377	1278.97410658	1759.02196813	322.696494609	408.201919382	44.0	9.70566844684	2068.2	1247.02765005	0.8815453	0.645472868541
33	58.1	14.4875808885	10425.6	5910.59535411	10.8709440009	5.06775816321	1275.43781911	1754.55179639	291.457102842	340.58505072	42.7	9.66488489326	2029.2	1233.68624861	0.8482684	0.614551726876
32	56.3	14.3947907244	10230.4	5972.73403392	10.5569656452	5.05303408084	1259.52534545	1753.9724374	255.904128258	269.341366655	41.2	9.73447481891	1990.6	1238.76262456	0.7731586	0.534464064882
31	54.6	14.4374512986	10020.6	5785.24412968	10.1084005041	5.01668881021	1257.40438959	1752.59408509	216.76341975	200.766923127	39.6	9.52050418833	1940.6	1201.2407086	0.7386416	0.524696814946
30	52.6	14.8875787152	9574.8	5638.96247194	9.78622656713	5.05337769264	750.722176167	844.888852118	171.583152852	163.179895165	38.5	9.61509230325	1919.0	1192.89069072	0.6947009	0.535303823974
29	49.8	14.5244621243	8603.6	5343.14497651	9.29207957685	5.01261789639	749.470005014	845.662099135	162.078841478	138.621339399	36.9	9.76165969495	1861.0	1214.43888278	0.6522466	0.521218531474
28	46.9	12.405240828	8248.2	4854.99499073	8.66445687326	4.6433619709	749.220567059	845.791735867	163.325479248	140.776389483	35.0	9.03327183251	1760.6	1169.97882032	0.5915062	0.510691367812
27	44.8	12.3838604643	8024.6	4826.23190906	8.1633001322	4.47506757589	749.220567059	845.791735867	164.77391152	143.215483169	33.6	8.72009174264	1723.0	1153.22235497	0.547525	0.492081977942
26	43.2	11.8558002682	7921.4	4794.88486202	7.75274725427	4.25986255098	747.892921958	846.694287245	166.185474142	147.357031408	32.5	8.92468486839	1702.6	1156.63548277	0.5272339	0.489636365463
25	40.2	11.7541482039	7544.8	4740.6796306	7.1704414646	3.99961980118	745.758656921	848.067206942	167.791699738	151.066083097	30.5	8.85720046064	1581.4	1095.14676642	0.4961851	0.490624517526
24	38.7	12.066896867	7351.4	4635.86074424	6.86327707448	4.07479826949	743.219852447	848.479700914	168.438106514	151.834902239	29.1	9.00499861188	1517.2	1037.74648156	0.4842109	0.488262950884
23	36.8	11.6773284616	6812.4	4360.1376859	6.41920646337	3.90536040729	731.690419625	849.99454042	168.630690219	152.568389052	27.9	9.23525852372	1406.6	1016.09371615	0.4558277	0.494619557655
22	34.2	9.93780659904	6619.6	4353.41252812	5.87898781837	3.47609682857	724.734124583	844.877762757	169.608422609	152.940345522	26.3	8.80965379569	1365.8	985.75390438	0.3875119	0.435955305916
21	31.4	9.23255111007	5698.0	3959.5484591	5.22270751985	2.82832516942	710.376445317	822.929265671	170.2139163	153.20534509	24.3	8.06287789812	1198.4	911.126248113	0.3577108	0.405144739406
20	28.7	7.44378935758	5552.6	3759.50890942	4.75098594113	2.39375631728	700.09139981	819.714521536	171.572548618	154.508301169	22.4	7.26911273815	1147.4	817.186416921	0.3227547	0.349842737106
19	26.4	5.88557558782	4903.2	3207.41842609	4.41909155398	2.24573316684	695.32557737	809.688722377	173.476578314	154.927369065	20.9	6.48768063332	1002.8	631.270591743	0.2986699	0.32838198344
18	24.8	5.26877594893	4825.6	3216.89313469	4.08741520054	1.90805156513	686.188937276	800.241516292	173.867060812	153.71036803	19.7	5.3860932038	988.0	632.934751771	0.2829387	0.334977826301
17	23.6	4.98397431775	4572.6	3215.08208915	3.79876057682	1.74679944689	677.741530583	797.785305265	174.387231212	153.110121622	18.5	5.02493781056	928.2	565.416271432	0.2585403	0.341966866623
16	22.1	4.32319326424	4436.2	3197.93889247	3.52773827167	1.66557854295	674.770768602	797.223826409	175.986302944	154.011657205	17.2	4.68614980554	885.8	525.24999762	0.2413074	0.332860753907
15	20.6	4.0049968789	4181.8	3133.38697897	3.18745739138	1.53804420081	673.366391122	795.318998799	175.83573315	154.750288297	16.1	4.96890329952	816.4	484.616797068	0.2304967	0.32642840216
14	19.0	3.89871773792	3622.2	3039.0711015	2.8881611247	1.45727472251	671.400734332	794.096352519	173.687082085	155.476299451	15.0	4.69041575982	760.0	479.360407209	0.176489	0.191867443434
13	17.5	4.03112887415	3493.4	2983.78029352	2.69182714772	1.43852546093	571.264597606	802.74712939	160.585277687	160.381165033	14.0	4.71168759576	721.6	487.117070118	0.1650071	0.186836141796
12	15.7	3.31813200461	2975.8	2002.99444832	2.38848985227	1.2678232847	334.843458294	308.036909586	123.28700803	112.782575787	12.8	4.37721372565	670.0	424.917874418	0.1554473	0.173808827388
11	13.9	3.01496268634	2686.4	1931.66597527	2.10794785019	1.0857652577	300.038660481	313.572818205	119.977501857	118.876092247	11.3	4.19642705167	565.6	399.556554195	0.1494766	0.167440937965
10	12.5	2.69258240357	2548.0	1866.78375823	1.86730569813	0.989859402074	297.461579422	314.637259956	121.345188278	123.409274584	10.0	3.87298334621	514.6	357.611017727	0.1354642	0.140462361893
9	10.7	2.2825424421	1990.0	1222.61784708	1.57823580751	0.982495770264	286.90977328	314.815179657	120.202754815	127.088476099	8.6	3.61109401705	444.6	340.782687354	0.1286939	0.131175204365
8	9.2	1.88679622641	1609.2	1092.34910171	1.34228181721	0.932136539843	276.494802343	314.262712651	117.788907849	130.08759248	7.5	3.17017349683	382.6	338.049759651	0.1219251	0.123991650242
7	7.7	2.1	1386.6	1006.72421248	1.02373815808	0.882263912184	263.58498266	304.077149532	117.553136346	128.168570935	6.4	3.07245829915	311.8	282.272846728	0.1148175	0.116161905222
6	6.3	1.48660687473	6593.0	16661.4795561	0.799487686313	0.636531575084	636.430313864	861.814365338	343.081817084	485.927328513	4.0	2.09761769634	137.2	184.206840264	0.1861044	0.231197432658
5	4.6	0.916515138991	6361.8	16630.802493	0.494327766161	0.373879503542	634.220290805	862.465391552	367.352301126	528.759421548	2.7	1.48660687473	117.6	153.726510401	0.1451785	0.236588114865
