1.0	1.75	1952.257475	1952.257475	2
2.61538461538	1.74358974359	2521.48137949	3327.67718462	3
4.56666666667	2.8	5441.58669333	7471.11030667	4
5.95652173913	4.04347826087	6221.53092174	10064.5883478	5
8.55	6.55	9114.96576	20129.36251	6
10.625	7.125	12643.9184188	27112.9082375	7
14.5714285714	8.78571428571	14620.0687429	27571.2467643	8
15.2727272727	8.72727272727	11607.7796727	38460.7623909	9
16.0	9.1	22661.47756	54428.06915	10
19.2222222222	13.8888888889	43759.4835556	113852.570033	11
30.1428571429	12.8571428571	26928.8095286	84915.7418	12
23.8	12.4	59050.28822	122491.16636	13
23.8	19.0	75052.23834	275458.526	14
29.875	23.125	51543.9847125	128556.512575	15
32.0	32.0	122613.3326	382623.60995	16
32.4	16.6	52168.758	224412.17346	17
41.3333333333	25.6666666667	63384.5233667	164691.608033	18
52.0	15.0	44244.4156	151183.738933	19
33.25	23.0	73070.4515	226381.33195	20
31.5	48.0	65486.97225	345449.77335	21
33.0	52.0	75688.1245	551526.8356	24
61.0	116.0	133589.3552	687261.4682	25
75.5	41.5	81166.76145	360284.63725	26
81.5	29.0	123445.00575	518691.60395	27
38.0	36.0	106401.3944	605666.7294	28
74.0	51.0	74630.7198	529649.709	29
69.0	67.0	290879.398633	1376875.49757	30
82.0	56.0	59949.29025	425015.7798	31
65.0	71.0	493489.0417	1489651.679	33
186.0	18.0	2879.5404	32634.02	35
56.0	51.0	334043.7273	1705078.4213	36
90.0	110.0	87527.3774	824490.1156	46
139.0	68.0	96958.8677	1881216.8176	50
105.0	66.0	163210.6149	2435364.0622	61
247.0	66.0	77753.0824	1395525.317	62
194.0	153.0	470891.7064	8616831.0648	63
115.0	117.0	194184.2164	5440815.9534	75
632.0	89.0	124810.0206	2057392.2006	88
198.0	177.0	241757.9074	9268560.9097	90
