2.14620274339	21.0013382402	1387.43769649	1596.81406246	3
3.37345132743	33.1663716814	3153.88945854	4245.56939721	4
4.66387665198	45.2264317181	5874.2760215	9045.66642048	5
5.90694935218	57.0288574794	8774.6846742	14680.1893228	6
7.40472440945	71.1401574803	11350.746969	20535.4233254	7
8.71511068335	86.9104908566	13926.9595747	27369.7832653	8
10.0036900369	101.832718327	17799.0578625	36366.1809268	9
11.5093457944	118.658878505	20038.8264759	41881.263178	10
12.8700564972	124.301318267	24474.2392834	57189.6999872	11
14.0120772947	154.763285024	31762.4765729	74134.9168408	12
15.1117824773	168.021148036	31858.9273958	79123.5626408	13
16.7766990291	188.200647249	35043.4852803	86594.6951945	14
18.1818181818	204.02892562	41834.668164	110280.856798	15
18.9444444444	222.414141414	46102.5066485	132243.520762	16
20.5337078652	250.865168539	49493.0752511	134282.359189	17
23.0073529412	258.360294118	50280.2102493	130782.293038	18
24.9743589744	232.94017094	56611.9965949	176178.402521	19
24.641509434	257.141509434	67848.7387651	180447.289461	20
26.5257731959	287.412371134	64482.135567	189255.903252	21
26.5	342.987179487	78265.2746667	256931.580935	22
28.0	325.256756757	66076.7621135	233843.869632	23
30.5882352941	372.308823529	85296.7154368	272133.550671	24
30.2602739726	391.561643836	96542.4453315	308485.952082	25
31.6825396825	407.714285714	114798.271075	353988.708886	26
31.9454545455	509.072727273	103656.891484	397294.283145	27
34.9122807018	441.49122807	114231.199547	395365.712289	28
37.5882352941	555.5	115628.369479	407101.194726	29
37.4186046512	499.302325581	153298.12094	508712.47787	30
37.1666666667	572.916666667	144456.817604	623067.521871	31
38.1034482759	519.103448276	151943.935128	588809.827276	32
40.3243243243	667.162162162	145574.765359	532708.51463	33
40.6666666667	533.296296296	168451.909196	670923.092137	34
42.7	749.4	203611.98995	934799.730055	35
41.625	727.416666667	176773.22135	943914.844754	36
47.1904761905	583.333333333	179550.372224	973263.964233	37
43.7333333333	608.466666667	184979.40006	937999.875687	38
47.8888888889	723.555555556	167019.74455	862227.317767	39
46.0	834.928571429	218532.696986	1047284.2355	40
49.0	776.75	175777.189633	1370663.25076	41
53.75	733.875	141963.37435	714363.971637	42
49.619047619	972.476190476	181811.924767	1220880.35965	43
53.5	765.7	177722.86154	1404424.0873	44
55.875	677.625	172722.550137	1008289.08316	45
54.4545454545	696.181818182	178316.917118	1234844.18002	46
68.3333333333	628.666666667	106694.91835	1037605.27008	47
57.8	846.2	199575.27906	1484537.56004	48
61.0833333333	929.666666667	203981.20675	1180849.18018	49
68.8333333333	708.166666667	150862.908933	950112.563033	50
64.2	932.0	210694.73582	1065576.89696	51
59.0	919.0	191902.602963	2118630.67451	52
60.0	1741.66666667	338786.883533	2066723.67353	53
63.3333333333	607.333333333	238184.6481	1091911.6226	54
64.5714285714	1059.14285714	236530.619843	1755108.97369	55
65.0909090909	1201.81818182	300957.037845	2570514.01955	56
60.6666666667	1097.83333333	196420.278767	1764113.23888	57
72.6666666667	1608.66666667	260996.5567	1788704.47433	58
71.5	1033.16666667	384749.964683	4644520.57335	59
83.0	717.75	104262.2113	1266536.09185	60
70.0	1296.66666667	217137.5452	4761981.5096	61
68.0	1150.0	310546.3452	3241366.4381	62
80.25	753.5	258555.152925	3302352.81597	63
66.0	323.0	469699.8367	3681971.3762	64
71.4	1061.4	316622.35914	4219533.95584	65
78.8	1379.4	334399.59294	3645999.18736	66
77.4285714286	1662.57142857	240236.295929	3004884.73017	67
76.0	1117.0	388434.9963	3431681.3729	68
79.0	1231.5	387248.81525	9936595.40055	69
85.0	779.25	178317.444175	3143644.1753	70
79.0	2457.0	371854.20865	6853164.9722	71
78.5	1225.5	330213.1084	2806280.4667	72
89.3333333333	2251.66666667	304611.726467	5441195.92197	73
83.6666666667	1906.66666667	394230.093567	6295251.33857	74
81.0	1556.0	365828.7906	4536093.7524	75
80.6666666667	1937.33333333	298037.934033	4199305.4726	76
82.25	1824.25	400467.3094	6206510.0319	77
89.25	1256.5	198840.7351	2163151.22452	78
85.0	809.5	346301.03545	5064363.67505	79
85.0	586.0	332920.8162	9435891.4169	80
97.0	753.5	394663.4886	14714964.7432	81
91.0	1183.0	290073.5024	3501777.87835	82
92.0	851.333333333	349917.393533	8621984.8781	83
100.0	735.0	84340.3783	600991.093	85
99.0	1159.0	111019.5255	1771323.3399	86
110.0	2828.0	379030.4151	6127741.7081	87
108.0	717.0	111179.5661	1135883.9667	89
95.6666666667	2273.33333333	250425.008533	5718903.0513	90
199.0	849.0	408895.7185	7814839.615	95
118.0	2309.5	473269.402	7467442.38515	99
126.333333333	1093.66666667	393946.886133	5940512.1119	100
