67	139.8	30.9315373042	28469.4	13433.2288613	28.9812520771	9.47315946664	2328.55843367	2486.73882598
66	137.6	30.6600717546	28354.2	13476.7390551	28.2959960038	9.36697942888	2327.63990745	2487.47730468
65	135.2	29.8154322457	28268.0	13477.7696078	27.5245692122	9.07463123545	2327.58088799	2487.52485215
64	131.9	28.8425033588	28163.2	13404.6939898	26.6863200885	8.67063719373	2324.54019738	2487.81637952
63	128.4	27.240411157	27657.2	13162.7053511	26.0185993165	8.55301078329	2312.2502288	2489.3349573
62	126.2	27.1764604023	27335.4	12882.2603933	25.3360022141	8.29273265043	2293.22112804	2503.30793963
61	124.3	27.0075915253	27271.2	12855.1249298	24.7806160345	8.19108569003	2293.10931221	2503.01834832
60	121.7	27.2361891607	26886.6	12740.338961	23.8900600038	7.97979286835	2292.85294661	2502.35443143
59	119.0	26.5141471671	25293.8	12902.0386126	23.2735103393	7.58507210141	2292.85294661	2502.35443143
58	115.8	26.734995792	25085.0	12794.049187	22.6683943787	7.43878725153	2292.85294661	2502.35443143
57	112.8	25.5687309032	24725.2	12497.2152162	21.9463092162	7.19400394354	2292.85294661	2502.35443143
56	110.7	24.7872951328	24557.4	12403.020666	21.4072348095	7.01364122084	2292.85294661	2502.35443143
55	107.9	23.8639896078	24451.2	12364.4428649	20.6583398557	6.76663642498	2292.85294661	2502.35443143
54	105.3	22.9305473114	24359.2	12357.116531	19.9961550307	6.56665489186	2283.16256293	2509.94043034
53	103.5	22.299103121	24289.2	12320.0937074	19.579131215	6.43447204754	2282.67947761	2509.67370513
52	100.9	22.2506179689	23895.2	12547.7772438	19.1296854965	6.2274777593	2282.67947761	2509.67370513
51	98.7	22.2308344423	23747.4	12539.8304311	18.5661118431	6.09461194954	2279.69088329	2511.1191047
50	96.6	22.5219892549	23358.4	12611.7055722	18.119683549	6.03596217648	2277.21431538	2513.10765469
49	94.8	22.3553125677	23180.8	12604.5375068	17.7073016987	5.89791699648	2276.81523883	2512.31794704
48	92.9	21.8149031627	23092.0	12574.4165034	17.3168583596	5.87617667269	2241.28048412	2508.46970951
47	91.2	21.9125534797	22607.6	12363.1949851	17.0129400868	5.87055521724	2241.28048412	2508.46970951
46	89.6	21.9462980933	22387.8	12496.6853989	16.6227775105	5.82405497699	2240.35904382	2509.21133613
45	87.2	21.7016128433	21825.2	12398.9205724	16.1703735662	5.82806365865	2237.86827298	2511.23018134
44	85.6	21.1575045788	21211.2	12247.4888267	15.7390293928	5.73297446171	2234.53263894	2513.96606279
43	83.8	20.7306536318	20982.8	12293.5148822	15.2773632465	5.52401223169	2234.53263894	2513.96606279
42	79.8	19.8484256303	19433.2	11919.1330289	14.6633362221	5.32970965757	2232.26427474	2513.58033881
41	77.6	19.7190263451	19218.2	11922.6592151	14.1744832556	5.08062639488	2232.26427474	2513.58033881
40	74.4	18.5105375395	17245.6	10818.591546	13.8068961595	4.95193498233	2226.1309278	2502.67616106
39	72.5	18.8851793743	17113.8	10857.9785025	13.1828650117	4.89943869586	2225.82093534	2501.87143093
38	68.8	17.6453960001	13125.0	8137.13739592	12.4704013059	4.46711710448	1552.81574402	1262.62481453
37	66.6	17.4939989711	12914.2	7872.73682781	12.0503637229	4.44401131293	1552.81574402	1262.62481453
36	70.8	19.082976707	15984.2	8858.46196357	13.6168972849	7.45040182546	1311.42972779	1014.70387528
35	67.7	17.4530799574	15019.6	9281.01032431	12.7152396571	6.4120254667	1177.99861397	998.315010536
34	65.2	16.9693841963	14152.0	7693.40179634	11.9806964991	5.5340202085	1177.99861397	998.315010536
33	62.0	14.1844985812	13225.8	7226.09861267	11.242265297	4.70021022652	1176.35861938	999.723244287
32	58.9	11.1933015683	12381.4	7262.17532424	10.7001228425	4.26627865379	1176.35861938	999.723244287
31	57.0	11.0090871556	12322.2	7269.23811414	10.3582366296	4.15085252442	1175.78324992	1000.19656578
30	55.0	10.8166538264	12246.8	7258.0520913	9.84739887326	3.93549017124	1175.72938903	1000.25939188
29	52.6	9.57287835502	12153.4	7257.73463555	9.13882198582	3.32507764184	1172.81272059	1001.63172757
28	49.8	9.99799979996	11370.0	6570.18678578	8.49445620992	3.246942602	1172.81272059	1001.63172757
27	47.6	10.0419121685	11060.8	6524.42593337	7.87828752627	3.1283918269	1172.81272059	1001.63172757
26	45.3	9.5921843185	10823.6	6188.60680929	7.36826680671	3.03210435293	1170.02078262	996.821758581
25	42.5	7.73627817494	10623.2	6174.53410064	6.70463521432	2.59323176546	1169.9873817	996.850344444
24	40.2	7.87146746166	10380.6	5963.47979287	6.15814890147	2.42430700019	1169.0266921	997.529177474
23	37.9	6.42572953057	10207.8	5890.38623182	5.61161372693	2.2077388194	1166.6789016	999.102839495
22	35.9	6.51843539509	10023.2	5811.40603985	5.2079663915	2.10769560366	1166.6789016	999.102839495
21	33.1	6.23618473107	9422.0	5828.77647538	4.73267277557	2.09642276088	1151.3650711	980.913415231
20	28.7	7.44378935758	5552.6	3759.50890942	4.75098594113	2.39375631728	700.09139981	819.714521536
19	29.8	5.54616984954	9155.0	5795.63195864	3.988260064	2.01091754795	1093.98169271	975.35676177
18	24.8	5.26877594893	4825.6	3216.89313469	4.08741520054	1.90805156513	686.188937276	800.241516292
17	23.6	4.98397431775	4572.6	3215.08208915	3.79876057682	1.74679944689	677.741530583	797.785305265
16	23.6	4.56508488421	7238.4	5893.34104223	3.1336174991	1.73293583803	915.494887023	879.243000386
15	20.6	4.0049968789	4181.8	3133.38697897	3.18745739138	1.53804420081	673.366391122	795.318998799
14	19.0	3.89871773792	3622.2	3039.0711015	2.8881611247	1.45727472251	671.400734332	794.096352519
13	17.5	4.03112887415	3493.4	2983.78029352	2.69182714772	1.43852546093	571.264597606	802.74712939
12	15.7	3.31813200461	2975.8	2002.99444832	2.38848985227	1.2678232847	334.843458294	308.036909586
11	14.0	2.40831891576	5741.4	5840.72393116	1.67180860414	1.10908832202	817.374623815	836.899872759
10	12.0	1.788854382	5495.8	5694.80018613	1.32817750467	0.761715820194	815.99779747	837.812633387
9	10.7	2.2825424421	1990.0	1222.61784708	1.57823580751	0.982495770264	286.90977328	314.815179657
8	9.2	1.88679622641	1609.2	1092.34910171	1.34228181721	0.932136539843	276.494802343	314.262712651
7	8.3	1.41774468788	7987.0	16558.1584785	1.08767528185	0.768421845488	987.76567998	1287.00467465
6	6.3	1.48660687473	6593.0	16661.4795561	0.799487686313	0.636531575084	636.430313864	861.814365338
5	4.6	0.916515138991	6361.8	16630.802493	0.494327766161	0.373879503542	634.220290805	862.465391552
